Link_Metrics

Link ID,Packets Transmitted,Packets Transmitted,Packets Errored,Packets Errored,Packets Collided,Packets Collided,Bytes Transmitted(bytes),Payload Transmitted(bytes),Overhead Transmitted(bytes)
 ,Data,Control,Data,Control,Data,Control, , , 
All,11917920,3130796,0,0,0,0,18544920752,17400163200,1144757552
1,0,46780,0,0,0,0,8675440,0,8675440
2,0,23234,0,0,0,0,4306184,0,4306184
3,0,31164,0,0,0,0,6424968,0,6424968
4,2979480,0,0,0,0,0,4510932720,4350040800,160891920
5,2979480,2935478,0,0,0,0,4977852248,4350040800,627811448
6,2979480,0,0,0,0,0,4510932720,4350040800,160891920
7,0,6,0,0,0,0,1332,0,1332
8,11239,0,0,0,0,0,17015846,16408940,606906
9,0,786,0,0,0,0,105324,0,105324
10,0,902,0,0,0,0,192020,0,192020
11,86782,0,0,0,0,0,131387948,126701720,4686228
12,0,2322,0,0,0,0,311148,0,311148
13,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0
16,0,2188,0,0,0,0,444616,0,444616
17,255207,0,0,0,0,0,386383398,372602220,13781178
18,0,3612,0,0,0,0,484008,0,484008
19,0,643,0,0,0,0,126298,0,126298
20,51302,0,0,0,0,0,77671228,74900920,2770308
21,0,774,0,0,0,0,103716,0,103716
22,0,1675,0,0,0,0,355402,0,355402
23,105960,0,0,0,0,0,160423440,154701600,5721840
24,0,4644,0,0,0,0,622296,0,622296
25,0,1544,0,0,0,0,309872,0,309872
26,152471,0,0,0,0,0,230841094,222607660,8233434
27,0,2322,0,0,0,0,311148,0,311148
28,0,645,0,0,0,0,143190,0,143190
29,44249,0,0,0,0,0,66992986,64603540,2389446
30,0,2322,0,0,0,0,311148,0,311148
31,0,1545,0,0,0,0,318318,0,318318
32,155489,0,0,0,0,0,235410346,227013940,8396406
33,0,3096,0,0,0,0,414864,0,414864
34,0,2315,0,0,0,0,456362,0,456362
35,303566,0,0,0,0,0,459598924,443206360,16392564
36,0,2064,0,0,0,0,276576,0,276576
37,0,1288,0,0,0,0,269488,0,269488
38,122745,0,0,0,0,0,185835930,179207700,6628230
39,0,2838,0,0,0,0,380292,0,380292
40,0,387,0,0,0,0,85914,0,85914
41,51918,0,0,0,0,0,78603852,75800280,2803572
42,0,1290,0,0,0,0,172860,0,172860
43,0,1030,0,0,0,0,212212,0,212212
44,55140,0,0,0,0,0,83481960,80504400,2977560
45,0,2322,0,0,0,0,311148,0,311148
46,0,1418,0,0,0,0,306572,0,306572
47,85349,0,0,0,0,0,129218386,124609540,4608846
