Link_Metrics

Link ID,Packets Transmitted,Packets Transmitted,Packets Errored,Packets Errored,Packets Collided,Packets Collided,Bytes Transmitted(bytes),Payload Transmitted(bytes),Overhead Transmitted(bytes)
 ,Data,Control,Data,Control,Data,Control, , , 
All,11917920,3251791,0,0,0,0,18568459176,17400163200,1168295976
1,0,48577,0,0,0,0,9027652,0,9027652
2,0,24123,0,0,0,0,4480428,0,4480428
3,0,32065,0,0,0,0,6624990,0,6624990
4,2979480,0,0,0,0,0,4510932720,4350040800,160891920
5,2979480,3048381,0,0,0,0,4999981236,4350040800,649940436
6,2979480,0,0,0,0,0,4510932720,4350040800,160891920
7,0,4,0,0,0,0,888,0,888
8,6031,0,0,0,0,0,9130934,8805260,325674
9,0,524,0,0,0,0,70216,0,70216
10,0,773,0,0,0,0,163382,0,163382
11,83363,0,0,0,0,0,126211582,121709980,4501602
12,0,2064,0,0,0,0,276576,0,276576
13,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0
16,0,2188,0,0,0,0,444616,0,444616
17,255481,0,0,0,0,0,386798234,373002260,13795974
18,0,3612,0,0,0,0,484008,0,484008
19,0,643,0,0,0,0,126298,0,126298
20,52124,0,0,0,0,0,78915736,76101040,2814696
21,0,774,0,0,0,0,103716,0,103716
22,0,1546,0,0,0,0,326764,0,326764
23,107880,0,0,0,0,0,163330320,157504800,5825520
24,0,4128,0,0,0,0,553152,0,553152
25,0,1415,0,0,0,0,281234,0,281234
26,150827,0,0,0,0,0,228352078,220207420,8144658
27,0,1806,0,0,0,0,242004,0,242004
28,0,645,0,0,0,0,143190,0,143190
29,23292,0,0,0,0,0,35264088,34006320,1257768
30,0,2580,0,0,0,0,345720,0,345720
31,0,1545,0,0,0,0,318318,0,318318
32,155489,0,0,0,0,0,235410346,227013940,8396406
33,0,3096,0,0,0,0,414864,0,414864
34,0,2444,0,0,0,0,485000,0,485000
35,305896,0,0,0,0,0,463126544,446608160,16518384
36,0,2838,0,0,0,0,380292,0,380292
37,0,901,0,0,0,0,183574,0,183574
38,112472,0,0,0,0,0,170282608,164209120,6073488
39,0,1548,0,0,0,0,207432,0,207432
40,0,645,0,0,0,0,143190,0,143190
41,57398,0,0,0,0,0,86900572,83801080,3099492
42,0,2322,0,0,0,0,311148,0,311148
43,0,1288,0,0,0,0,269488,0,269488
44,57884,0,0,0,0,0,87636376,84510640,3125736
45,0,3354,0,0,0,0,449436,0,449436
46,0,1160,0,0,0,0,249296,0,249296
47,83433,0,0,0,0,0,126317562,121812180,4505382
48,0,3354,0,0,0,0,449436,0,449436
49,0,643,0,0,0,0,126298,0,126298
50,52607,0,0,0,0,0,79646998,76806220,2840778
51,0,774,0,0,0,0,103716,0,103716
52,0,1418,0,0,0,0,306572,0,306572
53,83152,0,0,0,0,0,125892128,121401920,4490208
54,0,4386,0,0,0,0,587724,0,587724
55,0,1286,0,0,0,0,252596,0,252596
56,199245,0,0,0,0,0,301656930,290897700,10759230
57,0,1032,0,0,0,0,138288,0,138288
58,0,2318,0,0,0,0,481700,0,481700
59,257407,0,0,0,0,0,389714198,375814220,13899978
60,0,4902,0,0,0,0,656868,0,656868
61,0,386,0,0,0,0,77468,0,77468
62,50479,0,0,0,0,0,76425206,73699340,2725866
63,0,516,0,0,0,0,69144,0,69144
64,0,901,0,0,0,0,183574,0,183574
65,61228,0,0,0,0,0,92699192,89392880,3306312
66,0,1548,0,0,0,0,207432,0,207432
67,0,1418,0,0,0,0,306572,0,306572
68,13962,0,0,0,0,0,21138468,20384520,753948
69,0,4644,0,0,0,0,622296,0,622296
70,0,1029,0,0,0,0,203766,0,203766
