Link_Metrics

Link ID,Packets Transmitted,Packets Transmitted,Packets Errored,Packets Errored,Packets Collided,Packets Collided,Bytes Transmitted(bytes),Payload Transmitted(bytes),Overhead Transmitted(bytes)
 ,Data,Control,Data,Control,Data,Control, , , 
All,11917920,5049807,0,0,0,0,18918236072,17400163200,1518072872
1,0,75329,0,0,0,0,14271044,0,14271044
2,0,37331,0,0,0,0,7069196,0,7069196
3,0,45505,0,0,0,0,9608670,0,9608670
4,2979480,0,0,0,0,0,4510932720,4350040800,160891920
5,2979480,4725797,0,0,0,0,5328754772,4350040800,978713972
6,2979480,0,0,0,0,0,4510932720,4350040800,160891920
7,0,28,0,0,0,0,6216,0,6216
8,62208,0,0,0,0,0,94182912,90823680,3359232
9,0,3410,0,0,0,0,456940,0,456940
10,0,1160,0,0,0,0,249296,0,249296
11,54325,0,0,0,0,0,82248050,79314500,2933550
12,0,3612,0,0,0,0,484008,0,484008
13,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0
16,0,2188,0,0,0,0,444616,0,444616
17,207610,0,0,0,0,0,314321540,303110600,11210940
18,0,3616,0,0,0,0,484544,0,484544
19,0,1159,0,0,0,0,240850,0,240850
20,54863,0,0,0,0,0,83062582,80099980,2962602
21,0,2838,0,0,0,0,380292,0,380292
22,0,2062,0,0,0,0,441316,0,441316
23,53507,0,0,0,0,0,81009598,78120220,2889378
24,0,5688,0,0,0,0,762192,0,762192
25,0,1673,0,0,0,0,338510,0,338510
26,151715,0,0,0,0,0,229696510,221503900,8192610
27,0,2838,0,0,0,0,380292,0,380292
28,0,903,0,0,0,0,200466,0,200466
29,58356,0,0,0,0,0,88350984,85199760,3151224
30,0,3096,0,0,0,0,414864,0,414864
31,0,1545,0,0,0,0,318318,0,318318
32,103914,0,0,0,0,0,157325796,151714440,5611356
33,0,2846,0,0,0,0,381364,0,381364
34,0,2444,0,0,0,0,485000,0,485000
35,325758,0,0,0,0,0,493197612,475606680,17590932
36,0,2580,0,0,0,0,345720,0,345720
37,0,1675,0,0,0,0,355402,0,355402
38,115627,0,0,0,0,0,175059278,168815420,6243858
39,0,4386,0,0,0,0,587724,0,587724
40,0,258,0,0,0,0,57276,0,57276
41,2192,0,0,0,0,0,3318688,3200320,118368
42,0,1032,0,0,0,0,138288,0,138288
43,0,1804,0,0,0,0,384040,0,384040
44,96713,0,0,0,0,0,146423482,141200980,5222502
45,0,4902,0,0,0,0,656868,0,656868
46,0,2192,0,0,0,0,478400,0,478400
47,82552,0,0,0,0,0,124983728,120525920,4457808
48,0,7740,0,0,0,0,1037160,0,1037160
49,0,772,0,0,0,0,154936,0,154936
50,50756,0,0,0,0,0,76844584,74103760,2740824
51,0,1290,0,0,0,0,172860,0,172860
52,0,2192,0,0,0,0,478400,0,478400
53,122881,0,0,0,0,0,186041834,179406260,6635574
54,0,7228,0,0,0,0,968552,0,968552
55,0,1673,0,0,0,0,338510,0,338510
56,200276,0,0,0,0,0,303217864,292402960,10814904
57,0,2580,0,0,0,0,345720,0,345720
